business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,violation_id,violation_description,risk_category
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,"(37.723461, -122.454226)",14155932233,71286_20160831,8/31/16,90,71286_20160831_103139,Improper food storage,Low Risk
24198,Olivo's Taqueria,1017 Larkin St,94109,37.787288,-122.418389,"(37.787288, -122.418389)",14155933019,24198_20160506,5/6/16,80,24198_20160506_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20160602,6/2/16,86,4864_20160602_103120,Moderate risk food holding temperature,Moderate Risk
7105,CENTRAL HAIGHT MARKET,1301 HAIGHT St,94117,37.77036,-122.4437,"(37.77036, -122.4437)",14155625203,7105_20160719,7/19/16,94,7105_20160719_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2325,THE CITRUS CLUB,1790 HAIGHT St,94117,37.769428,-122.451604,"(37.769428, -122.451604)",14155759656,2325_20180615,6/15/18,72,2325_20180615_103103,High risk food holding temperature,High Risk
2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE Blvd,94132,37.708887,-122.497934,"(37.708887, -122.497934)",14155404321,2841_20160506,5/6/16,90,2841_20160506_103139,Improper food storage,Low Risk
63897,Bob's Donuts and Pastries,1621 Polk St,94109,37.791914,-122.420984,"(37.791914, -122.420984)",14155773141,63897_20180319,3/19/18,90,63897_20180319_103133,Foods not protected from contamination,Moderate Risk
5819,MIRALOMA ELEMENTARY SCHOOL,175 OMAR Way,94127,37.739266,-122.450227,"(37.739266, -122.450227)",14155464734,5819_20161108,11/8/16,100,,,
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20160602,6/2/16,86,4864_20160602_103133,Foods not protected from contamination,Moderate Risk
2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE Blvd,94132,37.708887,-122.497934,"(37.708887, -122.497934)",14155404321,2841_20160506,5/6/16,90,2841_20160506_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3651,PANCHO VILLA,3071 16th St,94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,3651_20171116,11/16/17,90,3651_20171116_103145,Improper storage of equipment utensils or linens,Low Risk
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,94103,37.766618,-122.421263,"(37.766618, -122.421263)",14155868758,5998_20161013,10/13/16,93,5998_20161013_103105,Improper cooling methods,High Risk
3839,EL TORO TAQUERIA,598 VALENCIA St,94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,3839_20170721,7/21/17,81,3839_20170721_103144,Unapproved or unmaintained equipment or utensils,Low Risk
10886,Taste of Formosa,2428 CLEMENT ST,94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,10886_20171016,10/16/17,88,10886_20171016_103120,Moderate risk food holding temperature,Moderate Risk
69387,Chabaa Thai Cuisine,420 Geary St,94102,37.787178,-122.410237,"(37.787178, -122.410237)",14155343121,69387_20161123,11/23/16,88,69387_20161123_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,3862_20170104,1/4/17,66,3862_20170104_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2555,EXTREME PIZZA,1980 UNION St,94123,37.797578,-122.431883,"(37.797578, -122.431883)",14155928234,2555_20171017,10/17/17,94,2555_20171017_103144,Unapproved or unmaintained equipment or utensils,Low Risk
33865,Nabe,1325 09th Ave,94122,37.758941,-122.48591,"(37.758941, -122.48591)",14155732658,33865_20170926,9/26/17,90,33865_20170926_103154,Unclean or degraded floors walls or ceilings,Low Risk
2421,ST FRANCIS FOUNTAIN,2801 24th St,94110,37.752833,-122.408349,"(37.752833, -122.408349)",14155824200,2421_20160822,8/22/16,90,2421_20160822_103154,Unclean or degraded floors walls or ceilings,Low Risk
2750,HAMANO SUSHI,1332 CASTRO St,94114,37.750778,-122.434065,"(37.750778, -122.434065)",14155820825,2750_20160601,6/1/16,92,2750_20160601_103139,Improper food storage,Low Risk
62445,Bistro 10 UN,"10 United Nations Plaza, 6th Floor  6th Floor",94102,37.780435,-122.413496,"(37.780435, -122.413496)",14155274001,62445_20160622,6/22/16,94,62445_20160622_103139,Improper food storage,Low Risk
2008,Hook a Cook,Pier 39  Building B  Space 1-3,94133,37.786766,-122.461545,"(37.786766, -122.461545)",14155217717,2008_20160715,7/15/16,86,2008_20160715_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
63893,Marina Sushi Bar,2020 LOMBARD St,94123,37.800028,-122.434864,"(37.800028, -122.434864)",14155332767,63893_20160920,9/20/16,90,63893_20160920_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69387,Chabaa Thai Cuisine,420 Geary St,94102,37.787178,-122.410237,"(37.787178, -122.410237)",14155343121,69387_20161123,11/23/16,88,69387_20161123_103142,Unclean nonfood contact surfaces,Low Risk
5889,O'CONNELL HIGH SCHOOL,2355 FOLSOM St,94110,37.75962,-122.414674,"(37.75962, -122.414674)",14155695370,5889_20160921,9/21/16,100,,,
63493,The Golden West,8 Trinity Pl,94104,37.790053,-122.402586,"(37.790053, -122.402586)",14155270896,63493_20171228,12/28/17,78,63493_20171228_103138,Improper storage use or identification of toxic substances,Low Risk
5838,HARVEY MILK ELEMENTARY SCHOOL,4235 19th St,94114,37.759173,-122.436488,"(37.759173, -122.436488)",14155246276,5838_20161130,11/30/16,91,5838_20161130_103102,Unclean hands or improper use of gloves,High Risk
5844,CLARENDON ELEMENTARY SCHOOL,500 CLARENDON Ave,94131,37.751552,-122.456517,"(37.751552, -122.456517)",14155752796,5844_20161108,11/8/16,98,5844_20161108_103139,Improper food storage,Low Risk
70452,Kennedy Market & Deli,4600 03rd St,94124,37.736301,-122.390293,"(37.736301, -122.390293)",14155285560,70452_20180103,1/3/18,92,70452_20180103_103142,Unclean nonfood contact surfaces,Low Risk
1426,SWEET DELIGHT BAKERY,4476A MISSION,94112,37.726117,-122.433817,"(37.726117, -122.433817)",14155336786,1426_20160509,5/9/16,67,1426_20160509_103109,Unclean or unsanitary food contact surfaces,High Risk
1992,GENEVA STEAK HOUSE,5130 MISSION St,94112,37.716242,-122.441183,"(37.716242, -122.441183)",14155404078,1992_20180521,5/21/18,74,1992_20180521_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2980,PUERTO ALEGRE,546 Valencia St,94110,37.764148,-122.421855,"(37.764148, -122.421855)",14155258201,2980_20160509,5/9/16,89,2980_20160509_103107,Improper reheating of food,High Risk
2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE Blvd,94132,37.708887,-122.497934,"(37.708887, -122.497934)",14155404321,2841_20160506,5/6/16,90,2841_20160506_103120,Moderate risk food holding temperature,Moderate Risk
4922,EL FARO,2399 FOLSOM St,94110,37.759054,-122.414656,"(37.759054, -122.414656)",14155648090,4922_20160519,5/19/16,92,4922_20160519_103131,Moderate risk vermin infestation,Moderate Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,"(37.723461, -122.454226)",14155932233,71286_20160831,8/31/16,90,71286_20160831_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20171024,10/24/17,76,4864_20171024_103144,Unapproved or unmaintained equipment or utensils,Low Risk
557,KATIA'S,600 05th Ave,94118,37.77721,-122.462874,"(37.77721, -122.462874)",14155669292,557_20171018,10/18/17,76,557_20171018_103109,Unclean or unsanitary food contact surfaces,High Risk
5950,LICK-WILMERDING HIGH SCHOOL,755 OCEAN Ave,94112,37.722933,-122.448971,"(37.722933, -122.448971)",14155334021,5950_20171018,10/18/17,92,5950_20171018_103120,Moderate risk food holding temperature,Moderate Risk
2483,CAFE UNION,1830 UNION St,94123,37.797878,-122.429504,"(37.797878, -122.429504)",14155674119,2483_20180606,6/6/18,96,2483_20180606_103120,Moderate risk food holding temperature,Moderate Risk
7211,RELIANCE MARKET,699 Castro St,94114,37.757743,-122.434626,"(37.757743, -122.434626)",14155864787,7211_20171018,10/18/17,88,7211_20171018_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69387,Chabaa Thai Cuisine,420 Geary St,94102,37.787178,-122.410237,"(37.787178, -122.410237)",14155343121,69387_20161123,11/23/16,88,69387_20161123_103145,Improper storage of equipment utensils or linens,Low Risk
3102,TOWN'S END RESTAURANT & BAKERY,2 TOWNSEND St,94107,37.781865,-122.388433,"(37.781865, -122.388433)",14155510749,3102_20160830,8/30/16,87,3102_20160830_103103,High risk food holding temperature,High Risk
19373,Las Isletas,4508 03rd St,94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,19373_20180103,1/3/18,73,19373_20180103_103120,Moderate risk food holding temperature,Moderate Risk
2325,THE CITRUS CLUB,1790 HAIGHT St,94117,37.769428,-122.451604,"(37.769428, -122.451604)",14155759656,2325_20180615,6/15/18,72,2325_20180615_103133,Foods not protected from contamination,Moderate Risk
7645,LUCKY PORK MARKET,2659 MISSION St,94110,37.754513,-122.418626,"(37.754513, -122.418626)",14155644805,7645_20170728,7/28/17,81,7645_20170728_103144,Unapproved or unmaintained equipment or utensils,Low Risk
557,KATIA'S,600 05th Ave,94118,37.77721,-122.462874,"(37.77721, -122.462874)",14155669292,557_20171018,10/18/17,76,557_20171018_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
4590,TAQUERIA CAN-CUN  RESTAURANT,1003 MARKET St,94103,37.78215,-122.410305,"(37.78215, -122.410305)",14155866773,4590_20180321,3/21/18,92,4590_20180321_103154,Unclean or degraded floors walls or ceilings,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,"(37.723461, -122.454226)",14155932233,71286_20160831,8/31/16,90,71286_20160831_103132,Improper thawing methods,Moderate Risk
253,Ann's Donut Coffee Shop,4488 Mission St,94112,37.725949,-122.433906,"(37.725949, -122.433906)",14155331761,253_20160622,6/22/16,94,253_20160622_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2724,HUNAN EMPIRE,2001 Union St #107,94123,37.797443,-122.432537,"(37.797443, -122.432537)",14155774735,2724_20180604,6/4/18,96,2724_20180604_103132,Improper thawing methods,Moderate Risk
2421,ST FRANCIS FOUNTAIN,2801 24th St,94110,37.752833,-122.408349,"(37.752833, -122.408349)",14155824200,2421_20160822,8/22/16,90,2421_20160822_103150,Improper or defective plumbing,Low Risk
19416,Starbucks,865 Market St C26,94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155604908,19416_20161222,12/22/16,94,19416_20161222_103154,Unclean or degraded floors walls or ceilings,Low Risk
3616,THE LIBERTIES IRISH BAR & REST.,0994 GUERRERO St,94110,37.75527,-122.423256,"(37.75527, -122.423256)",14155286789,3616_20160525,5/25/16,90,3616_20160525_103133,Foods not protected from contamination,Moderate Risk
1426,SWEET DELIGHT BAKERY,4476A MISSION,94112,37.726117,-122.433817,"(37.726117, -122.433817)",14155336786,1426_20160509,5/9/16,67,1426_20160509_103103,High risk food holding temperature,High Risk
2750,HAMANO SUSHI,1332 CASTRO St,94114,37.750778,-122.434065,"(37.750778, -122.434065)",14155820825,2750_20160601,6/1/16,92,2750_20160601_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
64653,Mow Lee Company,774 Commercial St,94108,37.793907,-122.405863,"(37.793907, -122.405863)",14155985767,64653_20160601,6/1/16,88,64653_20160601_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2008,Hook a Cook,Pier 39  Building B  Space 1-3,94133,37.786766,-122.461545,"(37.786766, -122.461545)",14155217717,2008_20160715,7/15/16,86,2008_20160715_103142,Unclean nonfood contact surfaces,Low Risk
9155,STARBUCKS,350 RHODE ISLAND,94103,37.765427,-122.402645,"(37.765427, -122.402645)",14155240256,9155_20180328,3/28/18,98,9155_20180328_103154,Unclean or degraded floors walls or ceilings,Low Risk
64524,Fresca Restaurant,737 IRVING St,94122,37.764033,-122.4659,"(37.764033, -122.4659)",14155745727,64524_20180315,3/15/18,86,64524_20180315_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
65057,The Brixton,2140 UNION St,94123,37.797238,-122.434533,"(37.797238, -122.434533)",14155401114,65057_20180530,5/30/18,92,65057_20180530_103154,Unclean or degraded floors walls or ceilings,Low Risk
63619,Subway Sandwiches,77 Van Ness Ave #100,94102,37.776133,-122.419484,"(37.776133, -122.419484)",14155981866,63619_20160829,8/29/16,92,63619_20160829_103136,Unsanitary employee garments hair or nails,Low Risk
19373,Las Isletas,4508 03rd St,94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,19373_20170426,4/26/17,72,19373_20170426_103157,Food safety certificate or food handler card not available,Low Risk
1426,SWEET DELIGHT BAKERY,4476A MISSION,94112,37.726117,-122.433817,"(37.726117, -122.433817)",14155336786,1426_20160509,5/9/16,67,1426_20160509_103133,Foods not protected from contamination,Moderate Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20160602,6/2/16,86,4864_20160602_103156,Permit license or inspection report not posted,Low Risk
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,"(37.721191, -122.43755)",14155552785,2766_20161014,10/14/16,81,2766_20161014_103105,Improper cooling methods,High Risk
69387,Chabaa Thai Cuisine,420 Geary St,94102,37.787178,-122.410237,"(37.787178, -122.410237)",14155343121,69387_20161123,11/23/16,88,69387_20161123_103139,Improper food storage,Low Risk
63503,Mason Street Deli and Market,39 MASON,94102,37.784094,-122.409274,"(37.784094, -122.409274)",14155624312,63503_20180604,6/4/18,96,63503_20180604_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2840,THE OLYMPIC CLUB AT LAKESIDE,599 SKYLINE Blvd,94132,37.708887,-122.497934,"(37.708887, -122.497934)",14155404300,2840_20160506,5/6/16,94,2840_20160506_103156,Permit license or inspection report not posted,Low Risk
3616,THE LIBERTIES IRISH BAR & REST.,0994 GUERRERO St,94110,37.75527,-122.423256,"(37.75527, -122.423256)",14155286789,3616_20160525,5/25/16,90,3616_20160525_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2974,LEAPING LEMUR CAFE,1 ZOO Rd,94132,37.73017,-122.502535,"(37.73017, -122.502535)",14155757182,2974_20180606,6/6/18,87,2974_20180606_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2008,Hook a Cook,Pier 39  Building B  Space 1-3,94133,37.786766,-122.461545,"(37.786766, -122.461545)",14155217717,2008_20160715,7/15/16,86,2008_20160715_103154,Unclean or degraded floors walls or ceilings,Low Risk
1219,PAZZO,2 HENRY ADAMS St,94103,37.769287,-122.403974,"(37.769287, -122.403974)",14155556315,1219_20161031,10/31/16,91,1219_20161031_103103,High risk food holding temperature,High Risk
7105,CENTRAL HAIGHT MARKET,1301 HAIGHT St,94117,37.77036,-122.4437,"(37.77036, -122.4437)",14155625203,7105_20160719,7/19/16,94,7105_20160719_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5853,RAOUL WALLENBERG HIGH SCHOOL,40 VEGA St,94115,37.780133,-122.445864,"(37.780133, -122.445864)",14155743469,5853_20161013,10/13/16,100,,,
3885,IZZY'S STEAK & CHOP HOUSE,3345 STEINER St,94123,37.800384,-122.437864,"(37.800384, -122.437864)",14155560487,3885_20180321,3/21/18,86,3885_20180321_103125,Noncompliance with shell fish tags or display,Moderate Risk
2454,San Jalisco,901 South Van Ness Ave,94110,37.758634,-122.416866,"(37.758634, -122.416866)",14155648383,2454_20160519,5/19/16,83,2454_20160519_103120,Moderate risk food holding temperature,Moderate Risk
69475,"La Corneta, Inc",2834 Diamond St,94131,37.734012,-122.434072,"(37.734012, -122.434072)",14155468757,69475_20180319,3/19/18,96,69475_20180319_103161,Low risk vermin infestation,Low Risk
3065,CHA-AM RESTAURANT,701 FOLSOM St,94107,37.783738,-122.398918,"(37.783738, -122.398918)",14155549710,3065_20160901,9/1/16,83,3065_20160901_103157,Food safety certificate or food handler card not available,Low Risk
24198,Olivo's Taqueria,1017 Larkin St,94109,37.787288,-122.418389,"(37.787288, -122.418389)",14155933019,24198_20160506,5/6/16,80,24198_20160506_103131,Moderate risk vermin infestation,Moderate Risk
5950,LICK-WILMERDING HIGH SCHOOL,755 OCEAN Ave,94112,37.722933,-122.448971,"(37.722933, -122.448971)",14155334021,5950_20160831,8/31/16,92,5950_20160831_103157,Food safety certificate or food handler card not available,Low Risk
3616,THE LIBERTIES IRISH BAR & REST.,0994 GUERRERO St,94110,37.75527,-122.423256,"(37.75527, -122.423256)",14155286789,3616_20160525,5/25/16,90,3616_20160525_103142,Unclean nonfood contact surfaces,Low Risk
1366,CAFE LA TAZA,2475A MISSION,94110,37.757436,-122.41888,"(37.757436, -122.41888)",14155827715,1366_20160602,6/2/16,90,1366_20160602_103154,Unclean or degraded floors walls or ceilings,Low Risk
3877,BALBOA CAFE,3199 FILLMORE St,94123,37.798835,-122.435894,"(37.798835, -122.435894)",14155923944,3877_20160503,5/3/16,83,3877_20160503_103148,No thermometers or uncalibrated thermometers,Low Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20160602,6/2/16,86,4864_20160602_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3838,CAFE PICARO,3120 16th St,94103,37.764908,-122.422442,"(37.764908, -122.422442)",14155434089,3838_20180620,6/20/18,90,3838_20180620_103133,Foods not protected from contamination,Moderate Risk
2002,PANDA EXPRESS,3251 20th Ave 250H,94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155731403,2002_20171227,12/27/17,89,2002_20171227_103156,Permit license or inspection report not posted,Low Risk
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,"(37.721191, -122.43755)",14155552785,2766_20161014,10/14/16,81,2766_20161014_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
